NumberOfOffers,Outcome,FirstWithdrawalAmount,MonthlyCost,CreditScore,Treatment,limit raise,new credit,car,caravan / camper,existing loan takeover,extra spending limit,home improvement,motorcycle,not speficied,other,"other, see explanation",remaining debt home,unknown
1,1,4000.0,200.0,830.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,7000.0,408.62,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5000.0,152.82,906.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,175.23,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,82.0,267.44,785.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,656.18,215.76,788.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,47000.0,1006.21,694.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,22500.0,236.38,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,10000.0,232.82,791.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,3350.0,330.92,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,2000.0,150.0,899.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,18500.0,548.78,899.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,1,1711.17,292.86,893.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,5000.0,291.87,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,12000.0,279.39,732.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,10220.0,205.49,867.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8304.0,150.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,16000.0,363.52,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,5800.0,509.11,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,8304.0,450.0,899.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,5417.0,560.02,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,12000.0,290.24,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,20000.0,210.12,902.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,25000.0,254.56,985.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,179.8,937.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,15000.0,444.96,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,10000.0,249.58,773.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,1,15000.0,340.8,621.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,56.3,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,50000.0,522.97,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,12848.0,231.17,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,8212.5,108.81,876.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,25000.0,550.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,13000.0,437.84,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,262.55,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,17500.0,179.8,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,500.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,6467.0,264.74,838.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,11.0,212.68,791.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,14161.0,174.66,1036.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,4928.0,265.39,751.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,8304.0,200.0,899.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0,8000.0,192.57,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,12000.0,127.75,903.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,9000.0,101.34,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,130.0,200.63,713.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,3225.9,305.47,938.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,8304.0,250.0,891.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,9000.0,499.0,1033.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,222.31,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,260.39,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,106.46,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8304.0,230.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1500.0,190.07,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5600.0,248.99,780.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,7000.0,86.33,844.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,199.14,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,8304.0,274.92,901.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,6000.0,198.54,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,15000.0,154.11,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2,0,25000.0,376.74,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,18500.0,190.07,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,12000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,25000.0,261.48,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,10000.0,500.0,1082.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,10300.0,264.72,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,8304.0,280.0,1001.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,149.07,899.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,5000.0,118.15,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,24500.0,251.72,904.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,8304.0,254.56,999.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5000.0,152.82,708.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,7896.4,251.1,873.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,5000.0,152.82,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,8787.0,299.85,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,15000.0,653.47,899.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,10000.0,106.46,906.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5000.0,180.6,894.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,7176.14,522.97,775.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,51000.0,519.29,899.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,12500.0,136.01,978.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,18000.0,408.95,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,8304.0,183.0,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,7000.0,252.85,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,13.0,670.45,790.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,8304.0,168.09,923.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,34000.0,355.62,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,30000.0,305.47,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,152.82,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,50000.0,522.97,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,3323.0,122.66,905.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,236.0,154.11,804.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,5000.0,180.6,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2193.0,108.81,949.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,15000.0,154.11,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,6000.0,183.39,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,10000.0,300.07,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1250.0,244.52,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,9500.0,154.11,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,10355.0,176.22,789.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,341.0,274.92,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,7768.73,287.63,1034.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,31100.0,366.08,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,7500.0,199.5,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5102.0,386.99,854.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,5000.0,469.02,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,250.0,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8304.0,200.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,2332.0,274.92,958.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,20000.0,211.98,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,449.75,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,8000.0,154.11,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,25700.0,760.15,977.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,40000.0,905.33,964.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,1,8500.0,101.98,914.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,222.31,1070.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,5000.0,241.28,1030.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,379.8,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,2207.0,548.82,818.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,15000.0,157.59,899.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,5000.0,56.3,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,19000.0,195.21,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,222.31,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,8500.0,95.71,851.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,40000.0,407.29,963.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,27000.0,299.65,909.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,173.0,529.48,879.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,8304.0,375.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,152.82,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,157.59,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,53.64,200.66,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5000.0,149.07,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,6000.0,350.24,771.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5000.0,199.14,1019.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,7500.0,248.17,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,10356.0,254.56,945.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,18541.0,682.21,978.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,5000.0,152.82,993.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5924.0,261.48,814.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,25000.0,254.56,819.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,133.0,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8304.0,175.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,403.0,404.23,812.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,11000.0,117.1,816.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,10000.0,272.29,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,2000.0,154.11,757.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,8304.0,850.0,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,549.93,285.1,710.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,11607.71,154.11,950.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,25000.0,254.56,901.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,10000.0,498.68,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,12500.0,375.09,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,403.28,864.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,1546.0,244.53,974.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,6000.0,267.8,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8000.0,594.24,1124.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1110.0,160.99,895.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,25000.0,254.56,899.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,2000.0,150.0,1051.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,8304.0,380.0,899.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,5000.0,110.16,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,4963.0,394.86,772.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,1,10886.0,154.11,1015.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,6000.0,350.24,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,154.11,1048.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,20000.0,454.39,926.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,45000.0,458.2,909.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,347.54,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,150.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,562.06,1064.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1000.0,200.0,899.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,18300.0,188.02,884.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,11000.0,482.98,1019.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,6170.0,303.22,737.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,392.72,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,30000.0,305.47,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,20000.0,454.39,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,10000.0,106.46,883.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,1100.0,297.88,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,12000.0,276.79,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,9247.0,522.97,986.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,6000.0,141.78,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5500.0,152.84,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,149.07,882.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,50000.0,559.19,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,152.82,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,6494.0,174.66,905.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,56.3,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,7200.0,220.06,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,4186.0,127.75,970.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,14.0,631.84,734.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5000.0,56.3,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,8304.0,150.0,899.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,1,8700.0,198.35,864.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,8000.0,90.08,851.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,10000.0,230.66,997.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,138.94,935.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,20425.0,488.75,909.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,20000.0,593.27,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1936.0,205.49,686.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,49500.0,504.02,965.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,3069.0,150.09,742.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,4024.0,319.72,861.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,152.82,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,10000.0,392.72,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,13574.0,210.12,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,5000.0,56.3,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,7500.0,229.23,943.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,10000.0,244.53,825.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,211.65,977.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,8304.0,150.0,879.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,439.07,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,22000.0,226.03,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1586.0,220.9,849.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,35000.0,366.08,899.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,35000.0,366.08,806.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,152.82,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,147.2,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,25000.0,254.56,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8500.0,246.89,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,217.61,488.75,964.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,8304.0,120.0,649.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,13500.0,400.0,1002.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,25130.0,410.06,878.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,3000.0,250.0,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1999.72,81.64,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,15000.0,157.59,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,35000.0,366.08,899.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,8600.0,301.39,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,300.0,251.69,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,10000.0,175.0,896.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,26000.0,300.13,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5275.0,154.11,808.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,8304.0,887.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,15000.0,154.11,924.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,8304.0,305.0,899.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,2400.0,222.31,899.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,25000.0,254.56,869.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,12750.0,562.54,899.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,7394.0,159.48,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,20000.0,361.47,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,14000.0,445.98,840.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8304.0,450.0,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,15000.0,174.51,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1326.0,236.38,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,10609.0,154.11,872.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,37709.0,712.76,998.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,7000.0,213.95,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,250.0,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8000.0,196.26,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,4516.0,149.04,859.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,75000.0,763.67,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,2210.0,397.59,944.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1,8304.0,88.0,983.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,5000.0,125.07,975.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,1,60000.0,610.93,1038.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,66.0,321.07,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,7500.0,250.0,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,8304.0,400.0,986.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,12500.0,493.57,883.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,200.0,899.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,0,12000.0,397.59,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,5700.0,154.11,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,2349.36,446.68,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1102.0,376.54,772.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,10000.0,439.07,895.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,10000.0,106.46,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8500.0,231.24,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,154.11,1004.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,12275.0,293.25,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,2720.95,96.84,749.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,10000.0,1273.93,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5500.0,129.96,1063.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,192.52,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8304.0,154.11,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,35000.0,356.38,894.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,8304.0,112.07,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5000.0,149.07,1016.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,893.0,57.26,941.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,139.0,498.8,859.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,0,8304.0,981.79,899.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,50000.0,522.97,946.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,15000.0,157.59,970.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,40000.0,407.29,983.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,15000.0,154.11,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8304.0,300.0,899.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5000.0,222.31,1061.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,250.0,906.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,8304.0,300.0,843.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,11000.0,338.81,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,6000.0,204.22,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,118.15,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,115.47,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,5076.0,189.03,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1200.0,180.6,937.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,3960.94,300.07,929.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,18189.78,905.34,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,6000.0,67.56,1080.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,3054.0,174.66,677.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,14000.0,322.92,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,15000.0,497.07,1030.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,7500.0,229.23,649.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
